OpCo,TC_Id,MicroserviceName,ApiName,Method,Description,Keywords,LoopCount,Service_Type,Start_Date,End_Date,port,Alternate_No,dob,email,fdn1,fdn2,fdn3,fdn4,fdn5,firstName_1,lastName_1,lastRecharge,mmn,MSISDN,smsBodys,newSimSerial,placeofBirth,reasonForSwap,bundleType_1,charge,Subcriber_Number,amount,currency_Code,subscriberType,Sim_Serial_Number,Voucher_Number,Card_Pin_No.,Currency_Type,loggedInNumber,emailId,mailBody,mailSubject,receiverID,senderID,backUrl,mpin,paymentMobile,paymentMode,redirectUrl,transactionType,transactionId,fromDate,n,toDate,companyRef,country,paymentAmount,redirectURL,serviceDescription,txRef,refTxnId,refTxnId,refTransactionId,transactionToken,transactionReference,,bestOffer,bundle,bundleType,bundleUnit,chargePID,countryCode,currencyCode,description,duration,durationUnit,extraBundle,newProductCode,nonChargePID,productCode,serviceType,type,smsCount,validity,valueReceived,planType,TONE_ID,query,auuid,password_1,dateOfBirth,documentId,givenNames,nationalId,surname,action,accessTokenValidity,additionalInformation,authorities,authorizedGrantTypes,autoapprove,clientSecret,refreshTokenValidity,resourceIds,scope,Authorization,webServerRedirectUri,emailBody,expireInMS,isEmail,isSMS,mobileNumber,otpLength,refTransaction,otp,otpId,accountNonExpired,accountNonLocked,active,alternateMsisdn,blocked,createdBy,createdOn,credentialsNonExpired,deviceId,emailVerified,enabled,firstName,gender,lastLogin,lastName,middleName,msisdnVerified,id,newUserName,password,passwordModified,role,username,field,value,currentPassword,newPassword,simSerial,simSerial_1_4,updatedBy,updatedOn,category,isBestOffer,lineType,path,API_Path,Endpoint,Content-Type,ASP-OPCO,ASP-Locale,Response_Code,Expected_Param,Changes ,TCType
NG,TC181,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with blank country code and  type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREPAID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,400,,,Negative
NG,TC182,Product Catalog,Get_Bundle-For-Type,GET,Get bundle data with valid country code and  type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC183,Product Catalog,Get_Bundle-For-Type,GET,Get bundle data with valid country code and invalid type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC184,Product Catalog,Get_Bundle-For-Type,GET,Get bundle data with valid country code and blank type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC185,Product Catalog,Update_Bundle,PUT,Update existing bundle with valid mandatory post request,Update;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,400,voice,MB,,234,NGN,Available on ALL Airtel networks in Africa and Airtel India,,,,123456,,*789*200#,mobile,,,30,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/update,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC186,Product Catalog,Update_Bundle,PUT,Update existing bundle with invalid mandatory post request,Update;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,four hundread,voice123,KB,,596,GNN,Available on ALL Airtel networks in Africa and Airtel India,,,,123456,,*789245#,mobile123,,,-30,-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/update,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC187,Product Catalog,Update_Bundle,PUT,Update existing bundle with empty mandatory post request,Update;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,400,voice,MB,,234,NGN,Available on ALL Airtel networks in Africa and Airtel India,,,,123456,,*789*200#,mobile,,,30,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/update,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC188,Product Catalog,Get_Bundles,POST,Get Bundle with valid mandatory Post request,Get_Bundlese;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/product-catalog-service/v1/get-bundles,,,,,,,,Negative
NG,TC189,Product Catalog,Get_Bundles,POST,Get Bundle with invalid mandatory Post request,Get_Bundlese;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/product-catalog-service/v1/get-bundles,,,,,,,,Negative
NG,TC190,Product Catalog,Get_Bundles,POST,Get Bundle with blank mandatory Post request,Get_Bundlese;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/product-catalog-service/v1/get-bundles,,,,,,,,Negative
NG,TC191,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user  with valid msisdn and toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC192,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for existing user with valid msisdn and same toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC193,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user or existing user with invalid msisdn and valid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC194,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with blank msisdn and valid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC195,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with valid msisdn and invalid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;message;error,,Negative
NG,TC196,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with invalid msisdn and blank toneID,Activate_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC197,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with valid msisdn and Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC198,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with invalid msisdn and Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC199,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with invalid msisdn and invalid Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC200,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with blank msisdn and valid Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC201,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with blank msisdn and blank Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC202,CRBT Service,Generic_Search,GET,Get list of tones with valid msisdn and query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
NG,TC203,CRBT Service,Generic_Search,GET,Get list of tones with invalid msisdn and valid query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC204,CRBT Service,Generic_Search,GET,Get list of tones with invalid msisdn and invalid query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC205,CRBT Service,Generic_Search,GET,Get list of tones with valid msisdn and blank query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC206,CRBT Service,Generic_Search,GET,Get list of tones with blank msisdn and query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC207,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with valid msisdn,Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC208,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with invalid msisdn,Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC209,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with blank msisdn,Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC210,CRBT Service,Search_Name_Tune,GET,Search name tunes with valid msisdn and query,Search_Name_Tune;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8082598721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC211,CRBT Service,Search_Name_Tune,GET,Search name tunes with invalid msisdn and query,Search_Name_Tune;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC212,CRBT Service,Search_Name_Tune,GET,Search name tunes with blank msisdn and query,Search_Name_Tune;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC213,CRBT Service,Search_Name_Tune,GET,Search name tunes with invalid msisdn and invalid query,Search_Name_Tune;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC214,CRBT Service,Search_Name_Tune,GET,Search name tunes with blank msisdn and query,Search_Name_Tune;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC215,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with valid ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,NG,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
NG,TC216,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with invalid ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,UG,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
NG,TC217,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with blank ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
NG,TC218,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with valid msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC219,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with invalid msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC220,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with blank msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC221,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with other opco msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,1,,,,30009,,,,,,,,,,,,,706034037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC222,User_Services,Ldap_Verify_User,POST,Validate user based with valid auuid and password,Ldap_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218278,password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,200,status;statusMessage,status;statusMessage,Positive
NG,TC223,User_Services,Ldap_Verify_User,POST,Validate user based with invalid auuid and password,Ldap_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,200,status;statusMessage;errorCode,  ,Positive
NG,TC224,User_Services,Ldap_Verify_User,POST,Validate user based with blank auuid and password,Ldap_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,400,status;error;message,  ,Negative
NG,TC225,User_Services,Nida_Verify,POST,Validate user with valid data in reqired mandatory post request,Nida_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC226,User_Services,Nida_Verify,POST,Validate user with invalid data in reqired mandatory post request,Nida_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
NG,TC227,User_Services,Nida_Verify,POST,Validate user with empty in reqired mandatory post request,Nida_Verify;Validate_Response;Result,1,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
