TC_Id,MicroserviceName,ApiName,Method,Description,Keywords,LoopCount,Service_Type,Start_Date,End_Date,port,Alternate_No,dob,email,fdn1,fdn2,fdn3,fdn4,fdn5,firstName_1,lastName_1,lastRecharge,mmn,MSISDN,smsBodys,newSimSerial,placeofBirth,reasonForSwap,bundleType_1,charge,Subcriber_Number,amount,currency_Code,subscriberType,Sim_Serial_Number,Voucher_Number,Card_Pin_No.,Currency_Type,loggedInNumber,emailId,mailBody,mailSubject,receiverID,senderID,backUrl,mpin,paymentMobile,paymentMode,redirectUrl,transactionType,transactionId,fromDate,n,toDate,companyRef,country,paymentAmount,redirectURL,serviceDescription,txRef,refTxnId,refTxnId,refTransactionId,transactionToken,transactionReference,,bestOffer,bundle,bundleType,bundleUnit,chargePID,countryCode,currencyCode,description,duration,durationUnit,extraBundle,newProductCode,nonChargePID,productCode,serviceType,type,smsCount,validity,valueReceived,planType,TONE_ID,query,auuid,password_1,dateOfBirth,documentId,givenNames,nationalId,surname,action,accessTokenValidity,additionalInformation,authorities,authorizedGrantTypes,autoapprove,clientSecret,refreshTokenValidity,resourceIds,scope,Authorization,webServerRedirectUri,emailBody,expireInMS,isEmail,isSMS,mobileNumber,otpLength,refTransaction,otp,otpId,accountNonExpired,accountNonLocked,active,alternateMsisdn,blocked,createdBy,createdOn,credentialsNonExpired,deviceId,emailVerified,enabled,firstName,gender,lastLogin,lastName,middleName,msisdnVerified,id,newUserName,password,passwordModified,role,username,field,value,currentPassword,newPassword,simSerial,simSerial_1_4,updatedBy,updatedOn,category,isBestOffer,lineType,path,API_Path,Endpoint,Content-Type,ASP-OPCO,ASP-Locale,Response_Code,Expected_Param,Changes ,TCType
TC201,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for existing user with valid msisdn and same toneID,Activate_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC202,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user or existing user with invalid msisdn and valid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC203,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with blank msisdn and valid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC204,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with valid msisdn and invalid toneID,Activate_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;message;error,,Negative
TC205,CRBT Service,Activate_Ring_Back_Tone,POST,Activation of content for new user and existing user with invalid msisdn and blank toneID,Activate_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/activate-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC206,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with valid msisdn and Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
TC207,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with invalid msisdn and Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC208,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with invalid msisdn and invalid Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC209,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with blank msisdn and valid Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26038792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC210,CRBT Service,Delete_Ring_Back_Tone,DELETE,Deleting tune with blank msisdn and blank Tone Id,Delete_Ring_Back_Tone;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/delete-ring-back-tone,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC211,CRBT Service,Generic_Search,GET,Get list of tones with valid msisdn and query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
TC212,CRBT Service,Generic_Search,GET,Get list of tones with invalid msisdn and valid query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
TC213,CRBT Service,Generic_Search,GET,Get list of tones with invalid msisdn and invalid query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
TC214,CRBT Service,Generic_Search,GET,Get list of tones with valid msisdn and blank query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
TC215,CRBT Service,Generic_Search,GET,Get list of tones with blank msisdn and query,Generic_Search_Api;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/generic-search-api,172.24.6.215,application/json,NG,en-US,,,,Negative
TC216,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with valid msisdn,Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC217,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with invalid msisdn,Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC218,CRBT Service,Ring_Back_Tone_List,GET,Get list of ring back tone with blank msisdn,Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/ring-back-tone-list,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC219,CRBT Service,Search_Name_Tune,GET,Search name tunes with valid msisdn and query,Search_Name_Tune;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8082598721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
TC220,CRBT Service,Search_Name_Tune,GET,Search name tunes with invalid msisdn and query,Search_Name_Tune;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
TC221,CRBT Service,Search_Name_Tune,GET,Search name tunes with blank msisdn and query,Search_Name_Tune;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
TC222,CRBT Service,Search_Name_Tune,GET,Search name tunes with invalid msisdn and invalid query,Search_Name_Tune;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
TC223,CRBT Service,Search_Name_Tune,GET,Search name tunes with blank msisdn and query,Search_Name_Tune;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/search-name-tune,172.24.6.215,application/json,NG,en-US,,,,Negative
TC224,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with valid ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,NG,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
TC225,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with invalid ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,UG,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
TC226,CRBT Service,Top_20_List_Of_Ring_Back_Tones ,GET,Get top 20 list of ring back tones with blank ASP-OPCO,Top_Twenty_Ring_Back_Tone_List;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/top-twenty-ring-back-tone-list,172.24.6.215,application/json,,en-US,200,ringBackToneList;id;name;artist;renewal_amount;subscriptionFee;activationFee;currencyCode;period;periodType,,Positive
TC227,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with valid msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,8121353150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC228,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with invalid msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC229,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with blank msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC230,CRBT Service,Unsubscribe_Rbt_Service,DELETE,Unsubscribe tune service with other opco msisdn,Unsubscribe_Rbt_Service;Validate_Response;Result,0,,,,30009,,,,,,,,,,,,,706034037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/ring-back-tones/v1/unsubscribe-rbt-service,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC231,User_Services,Ldap_Verify_User,POST,Validate user based with valid auuid and password,Ldap_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218278,password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,200,status;statusMessage,status;statusMessage,Positive
TC232,User_Services,Ldap_Verify_User,POST,Validate user based with invalid auuid and password,Ldap_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,200,status;statusMessage;errorCode,  ,Positive
TC233,User_Services,Ldap_Verify_User,POST,Validate user based with blank auuid and password,Ldap_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/ldap/verify,172.24.6.215,application/json,NG,en-US,400,status;error;message,  ,Negative
TC234,User_Services,Nida_Verify,POST,Validate user with valid data in reqired mandatory post request,Nida_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
TC235,User_Services,Nida_Verify,POST,Validate user with invalid data in reqired mandatory post request,Nida_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
TC236,User_Services,Nida_Verify,POST,Validate user with empty in reqired mandatory post request,Nida_Verify;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/v1/nida/verify,172.24.6.215,application/json,NG,en-US,,,,Negative
TC237,User_Services,Action,PUT,Client Action with valid PUT request and clientID,Client_Action;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/action,172.24.6.215,application/json,NG,en-US,200,Account updated successfully,,Positive
TC238,User_Services,Action,PUT,Client Action with invalid PUT request and clientID,Client_Action;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/action,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC239,User_Services,Action,PUT,Client Action with blank PUT request and clientID,Client_Action;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/action,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC240,User_Services,Add_Client ,POST,Add Client with required  valid mandatory post request,Client_Add;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,test,read,authorization_code,TRUE,airtel,100000,USER_ADMIN_RESOURCE,role_admin,Bearer 4f5ac468-a3f7-4548-a6b2-429c02a016af,www.airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/add,172.24.6.215,application/json,NG,en-US,200,Service is not reachable,,Positive
TC241,User_Services,Add_Client ,POST,Add Client with required  invalid mandatory post request,Client_Add;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ten thosand,test1,read,authorization_code,FALSE,airtel1,lakh,USER_ADMIN_RESOURCE,role_admin,Bearer 4f5ac468-a3f7-4548-a6b2-429c02a016af,www.airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/add,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC242,User_Services,Add_Client ,POST,Add Client with required  blank mandatory post request,Client_Add;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/add,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC243,User_Services,Update_Client ,PUT,Update Client with valid mandatory post request,Client_Update;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,test,read,authorization_code,TRUE,airtel,100000,USER_ADMIN_RESOURCE,role_admin,Bearer 4f5ac468-a3f7-4548-a6b2-429c02a016af,www.google.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/update,172.24.6.215,application/json,NG,en-US,200,Service is not reachable,,Positive
TC244,User_Services,Update_Client ,PUT,Update Client with invalid mandatory post request,Client_Update;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ten thosand,test1,read,authorization_code,FALSE,airtel1,lakh,USER_ADMIN_RESOURCE,role_admin,Bearer 4f5ac468-a3f7-4548-a6b2-429c02a016af,www.airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/update,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC245,User_Services,Update_Client ,PUT,Update Client with blankmandatory post request,Client_Update;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/client/update,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
TC246,User_Services,OTP_Send,POST,Send OTP with valid mandatory post request,OTP_Send;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,test,,,,,,,,,,,,,,,test@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Test,1000,TRUE,TRUE,8026202009,6,AIRT101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/otp/send,172.24.6.215,application/json,NG,en-US,200,status;message;otpId,,Positive
TC247,User_Services,OTP_Send,POST,Send OTP with invalid mandatory post request,OTP_Send;Validate_Response;Result,0,,,,30016,,,,,,,,,,,,,,test,,,,,,,,,,,,,,,test@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Test,-1000,TRUE,TRUE,802620200,-6,AIRT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/user-service/otp/send,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
